@type	@id	@lat	@lon	name	brand	operator	shop	opening_hours	addr:city	addr:postcode	addr:street	website	phone
node	11276585019	59.1360828	10.2135238	7-Eleven Tempokrysset	7-Eleven		convenience						
node	11276585021	59.5152363	10.7274908	7-Eleven Son	7-Eleven		convenience						
node	11276585023	66.3254387	14.1954890	7-Eleven Selfors	7-Eleven		convenience						
node	11276585025	59.3843009	10.7469056	7-Eleven Rygge	7-Eleven		convenience						
node	11276585027	60.9116507	10.8083893	7-Eleven Rudshøgda syd	7-Eleven		convenience						
node	11276585028	60.9115460	10.8131785	7-Eleven Rudshøgda nord	7-Eleven		convenience						
node	11276585031	61.1311487	11.3703534	7-Eleven Rena	7-Eleven		convenience						
node	11276585032	62.7338646	7.1409460	7-Eleven Reknes	7-Eleven		convenience						
node	11276585033	60.7219534	10.6123063	7-Eleven Raufoss	7-Eleven		convenience						
node	11276585034	60.1874823	5.4663332	7-Eleven Os	7-Eleven		convenience						
node	11276585035	59.7251598	10.7832275	7-Eleven Nygårdskrysset	7-Eleven		convenience						
node	11276585036	60.4701656	5.3269069	7-Eleven Nyborg	7-Eleven		convenience						
node	11276585037	60.5704604	9.1119723	7-Eleven Nesbyen	7-Eleven		convenience						
node	11276585038	60.5621006	9.9971899	7-Eleven Nes	7-Eleven		convenience						
node	11276585039	60.3487425	5.3669210	7-Eleven Natland	7-Eleven		convenience						
node	11276585040	65.8340722	13.1983412	7-Eleven Mosjøen	7-Eleven		convenience						
node	11276585041	60.9239314	10.7007813	7-Eleven Moelv	7-Eleven		convenience						
node	11276585043	58.1568902	7.0996805	7-Eleven Lyngdal	7-Eleven		convenience	24/7					
node	11276585045	61.1190997	10.4597359	7-Eleven Lillehammer	7-Eleven		convenience						
node	11276585046	63.7496454	11.3037181	7-Eleven Levanger	7-Eleven		convenience						
node	11276585047	59.7626566	9.8970133	7-Eleven Langebru	7-Eleven		convenience	24/7					
node	11276585048	61.4536610	10.1882156	7-Eleven Kvitfjelltunet	7-Eleven		convenience						
node	11276585050	59.9081081	10.5119368	7-Eleven Kolsås	7-Eleven		convenience						
node	11276585051	60.3638695	5.0733348	7-Eleven Kolltveit	7-Eleven		convenience						
node	11276585052	60.0775776	11.1459821	7-Eleven Kløfta	7-Eleven		convenience						
node	11276585053	60.4087526	5.2285701	7-Eleven Kleppestø	7-Eleven		convenience						
node	11276585054	59.9001872	10.5855394	7-Eleven Høvik	7-Eleven		convenience						
node	11276585057	58.5272243	6.1272862	7-Eleven Helleland	7-Eleven		convenience						
node	11276585058	60.1005431	10.8661970	7-Eleven Hakadal	7-Eleven		convenience						
node	11276585059	59.7489053	10.2900781	7-Eleven Gullaug	7-Eleven		convenience						
node	11276585060	59.9491263	10.8844155	7-Eleven Grorud	7-Eleven		convenience						
node	11276585061	59.9513749	10.6752062	7-Eleven Gressbanen	7-Eleven		convenience						
node	11276585062	60.7850802	10.6928210	7-Eleven Gjøvik syd	7-Eleven		convenience						
node	11276585063	60.7986663	10.6943297	7-Eleven Gjøvik nord	7-Eleven		convenience						
node	11276585064	59.9850607	10.9283262	7-Eleven Gjelleråsen nord	7-Eleven		convenience						
node	11276585065	58.2680504	8.3957614	7-Eleven Gaupemyr	7-Eleven		convenience						
node	11276585066	59.6744988	10.6568925	7-Eleven Frogn	7-Eleven		convenience						
node	11276585068	59.9226716	11.1691641	7-Eleven Fetsund	7-Eleven		convenience						
node	11276643269	60.3723941	5.1812385	7-Eleven Drotningsvik	7-Eleven		convenience						
node	11276643271	63.3079228	10.1729996	7-Eleven Buvika	7-Eleven		convenience						
node	11276643272	58.8214230	9.0771533	7-Eleven Brokelandsheia	7-Eleven		convenience						
node	11276643273	58.9699295	5.7408916	7-Eleven Blåsenborg	7-Eleven		convenience						
node	11276643274	59.8875421	11.5610207	7-Eleven Bjørkelangen	7-Eleven		convenience						
node	11276643275	60.9574029	10.6207814	7-Eleven Biri	7-Eleven		convenience						
node	11276643276	59.8802685	10.7732092	7-Eleven Bekkelaget	7-Eleven		convenience						
node	11276643277	69.0935233	18.5930540	7-Eleven Bardufoss	7-Eleven		convenience						
node	11276643279	59.9328675	10.8610081	7-Eleven Alfaset	7-Eleven		convenience						
node	11276643281	60.4210323	5.4645211	7-Eleven Øyrane torg	7-Eleven		convenience						
node	11276643282	59.9474280	10.8782428	7-Eleven Østre Aker vei	7-Eleven		convenience						
node	11276643284	59.2199126	9.6042256	7-Eleven Wattenberg	7-Eleven		convenience						
node	11276643285	58.1284248	7.9627368	7-Eleven Vågsbygd	7-Eleven		convenience						
node	11276643286	59.7380385	10.7648603	7-Eleven Vinterbro	7-Eleven		convenience						
node	11276643287	60.7897219	11.0919788	7-Eleven Vikingskipet	7-Eleven		convenience	Mo-Fr 06:00-24:00; Sa 08:00-24:00; Su 09:00-24:00; PH off					
node	11276643288	59.6021848	10.7424987	7-Eleven Vestby	7-Eleven		convenience						
node	11276643289	58.2522993	7.9656339	7-Eleven Vennesla	7-Eleven		convenience						
node	11276643290	59.9287107	10.6596559	7-Eleven Ullern øst	7-Eleven		convenience						
node	11279586558	63.3505834	10.3548452	Extra Heimdal	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-heimdal-2722	+47 47 70 68 20
node	11279586561	59.2323306	10.9051610	Extra Mascot	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-mascot-2715	+47 69 33 14 40
node	11280002546	62.1788163	5.7550061	Nærbutikken Rovde	Nærbutikken		supermarket	24/7					+47 90735519
node	11280002548	59.8107455	10.8034734	Kiwi Skolebakken	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 66801400
node	11280002549	60.7864678	10.6444970	Kiwi Hunndalen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 61170193
node	11280002550	59.7558188	9.9833352	Kiwi Steinberg	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 32801100
node	11280002551	68.7929997	16.5465128	Eurospar Seljestad	Spar		supermarket	Mo-Sa 07:00-23:00					+47 90052950
node	11280002552	59.9054320	10.7595351	Meny Bjørvika	Meny		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					+47 22713100
node	11280320268	59.0243528	10.1853138				convenience						
node	11294753885	60.7327194	10.6159915	Rema 1000 Kjempehaugen	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 90594208
node	11294753886	59.1713185	9.6433069	Rema 1000 Menstad	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 90534872
node	11299744674	58.8817632	5.6293326	Tax Free		Travel Retail Norway AS	convenience						
node	11308351433	59.9565130	11.0533917	Extra Kjerulfs gate	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kjerulfs-gate-2806	+47 63 81 30 00
node	11328290263	62.5678728	7.6869525	Mix Torvets Frukt og Tobakk	Mix		convenience	Mo-Su 10:00-19:00					
node	11388460269	59.2902717	11.1142836				convenience						
node	11392586463	60.9553597	10.6094005	Extra Biri	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-biri-2006	+47 61 18 53 86
node	11392610346	60.9560936	10.6100561	Kiwi			supermarket						
node	11459041603	60.3985251	5.3218396	Bunnpris Dreggen	Bunnpris		supermarket	"Mo-Fr 07:00-00:00, Sa-Su 09:00-00:00"					+47 90585700
node	11459120256	58.3795489	6.9587090	Snarkjøp Storekvina	Snarkjøp		convenience	24/7					+47 940 33 266
node	11459120258	60.3704397	5.3355502	Snarkjøp Søndre Skogvei	Snarkjøp		convenience	Mo-Sa 09:00-21:00; Su 10:00-21:00					+47 922 58 575
node	11459120259	69.1699050	17.7381383	Snarkjøp Vangsvik	Snarkjøp		convenience	24/7					+47 480 79 044
node	11459120260	69.7473494	20.4904411	Snarkjøp Djupvik handel og Sentralstasjon	Snarkjøp	Snarkjøp Djupvik Handel og Sentralstasjon AS	convenience	24/7					+47 469 12 670
node	11459120261	69.8127880	19.9855267	Snarkjøp på Øra	Snarkjøp		convenience	Mo-Fr 10:00-17:00; Sa 10:00-15:00					+47 901 16 592
node	11459120262	60.5962981	10.7313199	Snarkjøp Lund	Snarkjøp		convenience						+47 979 78 698
node	11459120263	58.9680357	9.5524350	Snarkjøp Stathelle	Snarkjøp		convenience						+47 901 42 694
node	11459120264	60.5639124	4.9606563	Snarkjøp Herdla landhandel	Snarkjøp	Herdla Landhandel AS	convenience						+47 41 16 49 72
node	11459120265	60.6933837	8.5095710	Snarkjøp Samhald	Snarkjøp		convenience						+47 46943518
node	11459120266	60.7018363	6.8913509	Snarkjøp Kårdal handel	Snarkjøp	Kårdal Handel AS	convenience						+47 982 05 218
node	11459120267	70.0252536	22.2847668	Snarkjøp Langfjord	Snarkjøp	Langfjord Handel AS	convenience	24/7					+47 997 90 324
node	11459120268	59.4155056	10.4834459	Snarkjøp Horten	Snarkjøp	Grocery Lab Store AS	convenience						+47 928 46 813
node	11459208069	60.4099924	7.3238032	Snarkjøp Maurset	Snarkjøp	Maurset Landhandel AS	convenience						
node	11469942026	59.9075758	10.7732708	UNIK			convenience						
node	11503005455	63.7494168	11.3027935	Extra Kirkegata Levanger	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kirkegata-levanger-2815	+47 90 41 38 70
node	11508953996	59.9837103	9.2964167	Nærbutikken Rollag	Nærbutikken		supermarket	24/7					+47 97281540
node	11508953997	59.9067884	10.6108491	Joker Stabekk	Joker		supermarket	"Mo-Fr 07:00-22:00, Sa-Su 08:00-22:00"					+47 98865970
node	11508953998	61.2100493	6.5372456	Joker Balestrand	Joker		supermarket	"Mo-Sa 08:00-20:00, Su 13:00-17:00"					+47 48088942
node	11508953999	59.9316961	10.7361029	Kiwi Adamstuen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22109144
node	11508954000	59.9653021	10.7714319	Meny Frysja	Meny	Meny	supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"				https://meny.no/finn-butikk/meny-frysja	+47 22495000
node	11529367592	62.4428969	6.3715814	Rema 1000 Blindheim	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 70169012
node	11557193056	59.9508873	11.0119496	Supermarket Huong Quê			supermarket						
node	11557221776	59.9498473	11.0116319	Chilli Strømmen			supermarket						
node	11608734411	60.3820859	5.3177593	EkoMarket			convenience	Mo-Fr 10:00-20:00; Sa 10:00-18:00				https://www.ekomarket.no/	
node	11780654269	58.4969636	8.6450096	Europris			convenience	Mo-Fr 09:00-20:00; Sa 09:00-18:00				https://www.europris.no/	+47 48 18 67 95
node	11787437697	60.5142188	5.3315851	Bunnpris Hordvik	Bunnpris		supermarket	"Mo-Fr 06:00-22:00, Sa 08:00-21:00, Su 10:00-22:00"					+47 90404077
node	11854179869	59.8556786	10.4904740	Fudi			supermarket	Mo-Fr 09:00-21:00; Sa 09:00-20:00; Su 11:00-19:00				https://www.fudi.no	
node	11862955549	66.3094524	14.1380588	1001 Natt			convenience						
node	11897261202	62.8537217	7.1602795	Mix Groven	Mix		convenience	Mo 10:00-20:00; Tu 09:00-21:00; We-Sa 10:00-20:00; Su 11:00-20:00					
node	11938154564	68.4416307	17.4377313	Shell	Shell	Shell	convenience	06:00-00:00					
node	11938162134	69.9756903	23.3351339				convenience						
node	11971417339	59.1205394	11.3747307	UMS Halden			supermarket	Mo-Sa 09:00-21:00				https://www.umstore.no/ums-halden/	+47 40 48 00 88
node	11971532245	63.5871001	10.7393563	Rema 1000 Frosta	Rema 1000		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00, Su 11:00-18:00"					+47 48273446
node	11978423190	59.8755730	10.8418794	Frukt & Grønt AS			convenience						
node	11981294139	63.4052770	9.5343973	Coop Prix Krokstadøra	Coop Prix		supermarket	Mo-Sa 06:00-23:00				https://www.coop.no/butikker/coop-prix/coop-prix-krokstadora-2836	+47 97 99 48 20
node	11982622714	59.9090301	10.7917293	Narala Mat			convenience						
node	11982707927	59.8982942	10.5633608	Polmarket.no			convenience	Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 13:00-18:00				https://polmarket.no	+47 461 12 315
node	12011743804	59.7610737	5.4536630	Holdbart			supermarket	Mo-Fr 10:00-20:00; Sa 10:00-18:00					
node	12011743805	59.7624471	5.4564886	Eko Market			supermarket	Mo-Fr 10:00-20:00; Sa 10:00-18:00					
node	12020139528	60.6294134	6.4238119	Canari dagligvare			convenience						
node	12041487920	60.1234012	11.4660278				convenience						
node	12041527427	63.3514388	10.3524551	Euro cash			supermarket						
node	12045642732	60.1916280	11.9951729	Mix Kiosken Kongssenteret	Mix		convenience	Mo-Fr 09:00-20:00; Sa 09:00-18:00					
node	12052818082	59.5597519	9.2589186	Olivia Dagligvarer			supermarket						
node	12053633053	59.7577396	10.1425928	Extra Åssiden	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-assiden-4272	+47 32 82 13 48
node	12053633054	59.6042323	10.7432867	Extra Vestby senter	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-vestby-senter-2861	+47 64 95 44 44
node	12053633055	58.2722094	7.9706348	Extra Vennesla	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"				https://www.coop.no/butikker/extra/extra-vennesla-2845	+47 46 94 26 51
node	12053633056	59.9425077	10.8113364	Extra Refstadveien	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-refstadveien-2950	+47 22 41 20 00
node	12053633057	58.9771840	5.7066518	Extra Randabergveien	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-randabergveien-2785	+47 47 50 19 92
node	12053633058	59.4253827	11.3423731	Extra Rakkestad	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-rakkestad-2848	+47 69 81 15 51
node	12053633059	58.9434807	5.6899449	Extra Madlamark	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-madlamark-2782	+47 90 29 25 20
node	12053633060	59.5661645	9.2155493	Extra Kvantum	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kvantum-2822	+47 90 68 78 00
node	12053633061	59.2723616	10.4358074	Extra Kilen	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kilen-2799	+47 90 89 52 00
node	12053633062	60.5179714	5.2388616	Extra Frekhaug	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-frekhaug-2838	+47 90 09 81 90
node	12053633063	59.9549415	10.9350454	Extra Stovnerveien	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-stovnerveien-2923	+47 22 10 40 00
node	12053633064	59.2210955	5.1931444	Coop Prix Langåker	Coop Prix		supermarket	Mo-Sa 07:00-21:00				https://www.coop.no/butikker/coop-prix/coop-prix-langaker-2947	+47 46 84 84 00
node	12053633065	58.9526296	5.6810548	Coop Mega Madla Express	Coop Mega		supermarket	"Mo-Fr 09:00-22:00, Sa-Su 09:00-21:00"				https://www.coop.no/butikker/coop-mega/coop-mega-madla-express-5367	+47 51 93 30 05
node	12055321014	71.0050802	23.9022546	Nærbutikken Tufjord	Nærbutikken		supermarket	Mo-Sa 10:00-16:00					+47 92095473
node	12055321015	61.2542660	12.5325516	Nærbutikken Østby	Nærbutikken		supermarket	Mo-Su 09:00-23:00					+47 90658940
node	12055321017	59.2306847	10.3386193	Joker Melsomvik	Joker		supermarket	"Mo-Fr 07:00-22:00, Sa-Su 09:00-19:00"				http://joker.no	+47 45692448
node	12055321018	59.9371502	10.6832640	Joker Smestad	Joker		supermarket	"Mo-Fr 07:00-23:00, Sa 09:00-24:00, Su 09:00-23:00"					+47 95860558
node	12055321019	60.7828221	10.6848553	Joker Gjøvik	Joker		supermarket	"Mo-Fr 06:00-21:00, Sa 09:00-18:00, Su 09:00-23:00"					+47 41131325
node	12055321020	67.2844332	14.5680432	Kiwi Mørkved	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 75518100
node	12055321021	59.9332004	10.7043967	Kiwi Ringhuset	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22222273
node	12055321022	59.2521830	10.9309438	Kiwi Veum	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/Finn-butikk/kiwi-269-veum	+47 69321212
node	12055321023	59.0435979	10.0593572	Kiwi Øya	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 33193333
node	12055321024	59.2221551	10.9920773	Kiwi Sorgenfri allé	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/Finn-butikk/kiwi-965-sorgenfri-alle	+47 69321414
node	12055321025	59.8471986	10.8046480	Kiwi Hauketo	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 23450000
node	12055321026	59.9129659	10.7640823	Kiwi Grønland Basar	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22262226
node	12055321027	59.5569158	9.2536577	Kiwi Notodden	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/finn-butikk/kiwi-394-notodden	+47 35010921
node	12055321028	62.4715455	6.2065124	Kiwi Nørve	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 70128155
node	12055321029	59.2016767	10.9636259	Spar Gamle Fredrikstad	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 69321000
node	12056605690	59.9355010	10.8264554	Rema 1000 Vollebekk	Rema 1000	Rema 1000	supermarket	Mo-Sa 07:00-23:00					+47 90418893
node	12056605691	58.1772074	8.1338002	Rema 1000 Avenyen	Rema 1000		supermarket	Mo-Fr 07:00-22:00; Sa 08:00-21:00					+47 47715783
node	12056605692	59.2342440	10.9034517	Rema 1000 Ørebekk	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 69342810
node	12056605693	59.9494083	10.7325647	Rema 1000 Ullevaal stadion	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 48025019
node	12056605694	58.6195871	8.9077770	Rema 1000 Grenstøl	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 37161600
node	12056649837	58.9559916	5.6920371	Bunnpris Sandal	Bunnpris		supermarket	Mo-Sa 08:00-20:00					+47 48245304
node	12056649838	58.8419502	5.7348574	Bunnpris Hoveveien	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"					
node	12056649839	59.9199062	10.7348790	Bunnpris Holbergs plass	Bunnpris		supermarket	"Mo-Fr 06:00-00:00, Sa-Su 09:00-00:00"					
node	12056649840	62.4376456	6.1879534	Bunnpris Langevåg	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"					+47 70193600
node	12056649841	63.4189268	10.4309341	Bunnpris & Gourmet Tyholt	Bunnpris		supermarket	Mo-Fr 08:00-23:00; Sa 09:00-22:00					+47 73935210
node	12075940223	61.1433002	9.0693311	Coop Prix Heggenes	Coop Prix		supermarket	Mo-Fr 08:00-22:00; Sa 09:00-21:00				https://www.coop.no/butikker/coop-prix/coop-prix-heggenes-2103	+47 61 34 29 90
node	12076847313	59.2123391	10.9393320	Bakal			convenience						
node	12102836217	59.8918935	10.5245015	Sandvika supermarked			supermarket						
node	12113021926	59.8931290	10.8416530	Nordlys Dagligvarer			convenience						
node	12126028832	59.2681777	10.4063520	Hana Mat Frukt & Grønt			convenience						
node	12146218152	63.3953802	10.3387047	Extra Ugla	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-ugla-4271	+47 72 56 00 09
node	12187002027	63.1126482	7.7307742	Supercash			convenience	Mo-Sa 09:00-23:00; Su 10:00-20:00					
node	12208630946	61.8771267	9.0988024	Circle K	Circle K		convenience						
node	12223151094	59.7684245	9.9105965	NOR Butikk Hokksund			supermarket	Mo-Sa 11:00-18:30; Su 12:00-18:00					
node	12258561474	60.8272534	11.1264421	Kiwi Ingeberg	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 62531414
node	12284878922	60.7007088	8.9495769	Gavesenter		Gavesenter AS	supermarket	24/7					+47 4611 7400
node	12291801644	63.3639252	10.3800032	Tiller Asiamat			convenience	Mo-Sa 10:00-20:00; Su 11:00-18:00				https://m.facebook.com/tillerasiamat/	
node	12299720507	62.3921795	6.5781666	Rema 1000 Sykkylven	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 47767894
node	12299720508	59.9269121	10.6770389	Rema 1000 Møllhausen torg	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 90778065
node	12299720509	59.6738633	9.6761764	Rema 1000 Madsebakken	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 90929335
node	12299918765	61.2531792	10.5109852	Joker Mosetertoppen	Joker		supermarket	"Mo 11:00-17:00, Tu-Fr 09:00-17:00, Sa 09:00-18:00, Su 09:00-17:00"				https://joker.no/finn-butikk/joker-mosetertoppen	+47 90117778
node	12299918766	58.9541249	5.7346544	Joker Våland	Joker		supermarket	"Mo-Fr 06:00-20:00, Sa 09:00-18:00"				https://joker.no/finn-butikk/joker-valand	+47 51529450
node	12299918767	59.0881186	9.8194706	Kiwi Grenlandsporten	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 35512222
node	12299918768	59.2546620	11.1761459	Spar Skjebergveien	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 90637840
node	12299918769	70.3741960	31.0997030	Spar Vardø	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 07:00-20:00"					+47 92078311
node	12299918770	58.1517681	8.0092614	Spar Lund torv	Spar		supermarket	"Mo-Fr 06:30-24:00, Sa 08:00-20:00"					+47 90978812
node	12299918771	59.9497390	10.6763233	Meny Gressbanen	Meny		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-20:00"					+47 22562558
node	12299918772	60.7968654	11.0800872	CC Mat Hamar	CC Mat		supermarket	"Mo-Fr 09:00-21:00, Sa 09:00-19:00"					+47 62550280
node	12299918773	59.1379763	9.6413055	Meny Down Town	Meny		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-19:00"					+47 35557700
node	12299918774	60.8001166	10.6938844	CC Mat Gjøvik	CC Mat		supermarket	"Mo-Fr 09:00-21:00, Sa 09:00-19:00"					+47 61187480
node	12300000942	59.3845747	5.3021117	Extra Park+ Haugesund	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-park-haugesund-2729	+47 94 81 82 00
node	12300000943	60.8201245	11.3401625	Extra Løten	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-loten-2819	+47 47 75 95 75
